verbe,id,auteur,titre,intervale tps,date,page,ctx gauche,mot gauche,ponct G,pivot,ponct D,mot droit,ctx droit
montrer,148,PHILIPPE Charles-Louis,Le Père Perdrix,1900-1909,1902,150,"Et c' est ainsi que la petite ville , au visage",purifié,",",montrait,,des,"manières naïves , comme une femme trompeuse ."
montrer,149,PHILIPPE Charles-Louis,Le Père Perdrix,1900-1909,1902,190,"de la vie présente , tel souvenir de la vie passée",et,,montraient,,l',avenir semblable à une grande clairière . Ce fut
montrer,150,PHILIPPE Charles-Louis,Le Père Perdrix,1900-1909,1902,218,"pu supposer , lui qui était un bourgeois , qu'",il,,montrerait,,tant,de patience et tant de minutie . Il y avait presque
montrer,151,PHILIPPE Charles-Louis,Le Père Perdrix,1900-1909,1902,220,malin . Il n' aurait eu qu' à dire une bonne fois :,«,,Montrez,,-moi,"donc votre jambe , je vous dirai ensuite ce qu' il"
montrer,152,PHILIPPE Charles-Louis,Le Père Perdrix,1900-1909,1902,230,de médecin lui donnait des mouvements brusques et,se,,montrait,,dès,"l' entrée , décisive et angoissante un peu . On"
montrer,153,PHILIPPE Charles-Louis,Le Père Perdrix,1900-1909,1902,233,Tu n' es donc même pas capable de te renserrer ? Et on,lui,,montrait,,sa,part qui refroidissait dans le plat . Cela arrivait
montrer,154,PHILIPPE Charles-Louis,Le Père Perdrix,1900-1909,1902,234,. Il y avait des moments où la conversation,obliquait,",",montrait,,certaines,"tendances , se dévoyait complètement et"
montrer,155,JARRY Alfred,Le Surmâle,1900-1909,1902,84,"On est toujours , pour les filles , un bel animal , quand",on,,montre,,un,"peu de chair nue . L' Indien ne dit mot , se mit à table"
montrer,156,JARRY Alfred,Le Surmâle,1900-1909,1902,109,"égal qu' elles nous voient , du moment qu' elles ne",te,,montrent,,que,"leur figure , dit Ellen . Je porte autrement mon"
montrer,157,HUYSMANS Joris-Karl,"L'Oblat, 2",1900-1909,1903,28,"la beauté "" ; puis , levant le bras droit en l' air ,",elle,,montre,,son,"doigt où brille la bague bénie par le prélat et ,"
montrer,158,HUYSMANS Joris-Karl,"L'Oblat, 2",1900-1909,1903,59,", des injures et des menaces . Naturellement , plus il",se,,montrait,,paternel,", et plus l' ennemi devenait arrogant ; cela"
montrer,159,HUYSMANS Joris-Karl,"L'Oblat, 2",1900-1909,1903,62,"sommet du Golgotha , au pied même du gibet , l'",église,,montrait,",",dans,"l' evangile de la passion , le fils de Dieu réduit"
montrer,160,HUYSMANS Joris-Karl,"L'Oblat, 2",1900-1909,1903,71,encore de la petite troupe des saintes femmes . Elle,la,,montre,",",suivant,à distance les soldats qui entourent Jésus
montrer,161,HUYSMANS Joris-Karl,"L'Oblat, 2",1900-1909,1903,198,"ami ; puisque Rome consent , pourquoi des ordres",se,,montrent,,-ils,plus papalins que le pape ? - allez le leur demander
montrer,162,HUYSMANS Joris-Karl,"L'Oblat, 2",1900-1909,1903,207,et les larmes lui vinrent aux yeux . Ces casiers qu',il,,montrait,,contenaient,les grandes collections de l' abbaye ; c'
montrer,163,HUYSMANS Joris-Karl,"L'Oblat, 2",1900-1909,1903,217,. Le frère se leva et se mit à genoux ; l' abbé,lui,,montra,,la,"règle de saint Benoît , s' enquit de savoir s' il"
montrer,164,HUYSMANS Joris-Karl,"L'Oblat, 2",1900-1909,1903,234,patriarche ne les entend plus sous ces voûtes ; je,lui,,montrerai,,ainsi,qu' il existe encore à Paris quelqu'un qui
montrer,165,HUYSMANS Joris-Karl,"L'Oblat, 2",1900-1909,1903,265,. Je subis mais je n' envie pas l' humiliation ; ce qui,vous,,montre,,combien,j' ai peu tué le vieil homme et combien je suis
montrer,166,HUYSMANS Joris-Karl,"L'Oblat, 2",1900-1909,1903,272,", tous les deux , à l' oratoire , le p. Paton",leur,,montra,,le,télégramme qu' il venait de recevoir . Il les
montrer,167,HUYSMANS Joris-Karl,"L'Oblat, 2",1900-1909,1903,277,". Si la schlague divine s' apprête , tendons le",dos,;,montrons,,au,moins un peu de bonne volonté . On ne peut pourtant
montrer,168,HUYSMANS Joris-Karl,"L'Oblat,1",1900-1909,1903,109,"piètre estime ont la vie dure , Madame Bavoil ; et il",lui,,montrait,,les,silènes sauvages dont les étoiles blanches
montrer,169,HUYSMANS Joris-Karl,"L'Oblat,1",1900-1909,1903,151,"dans les livres inspirés , à mesure que le besoin s'",en,,montrait,",",son,site d' âme ; si l'on découvrait tout à coup que
montrer,170,HUYSMANS Joris-Karl,"L'Oblat,1",1900-1909,1903,174,"claustration s' affirme , l' oblature bénédictine",se,,montre,.,Ces,"reclus , quand ils ne sont pas des moines , sont , sous"
montrer,171,HUYSMANS Joris-Karl,"L'Oblat,1",1900-1909,1903,267,"pas preuve de condescendance et de largeur d' esprit ,",ne,,montra,,-t-elle,"point , en souriant de ces folies , combien elle"
montrer,172,HUYSMANS Joris-Karl,"L'Oblat,1",1900-1909,1903,276,", du moment qu' il ne s' agit plus des moines ,",se,,montrent,,aimables,". Ils avaient toujours refusé , tant que nous"
montrer,173,HUYSMANS Joris-Karl,"L'Oblat,1",1900-1909,1903,289,"des évangélistes qui anticipe sur les premiers ,",qui,,montre,",",voilée,"ainsi que dans l' ancien testament , la figure"
montrer,174,FRAPIÉ Léon,La Maternelle,1900-1909,1904,11,"arbre nostalgique , les propriétés mitoyennes",ne,,montrent,,que,"leur fond : trois grands murs aveugles , avec des"
montrer,175,FRAPIÉ Léon,La Maternelle,1900-1909,1904,16,drôle : comme gênée et sollicitée . La directrice,me,,montra,,un,"enragé bonhomme , je l' avais déjà fait asseoir"
montrer,176,FRAPIÉ Léon,La Maternelle,1900-1909,1904,56,vers une sage sociabilité . La récréation ne,me,,montre,,-t-elle,pas la société en raccourci ? toute l'
montrer,177,FRAPIÉ Léon,La Maternelle,1900-1909,1904,57,"-je à Mme Paulin , jamais un délégué cantonal n'",a,,montré,,pareil,zèle ! Il ne rate pas une semaine . - Chuutt !
montrer,178,FRAPIÉ Léon,La Maternelle,1900-1909,1904,63,", à la Maison de la Légion d' honneur , et qui",ne,,montre,,pas,d' estime pour moi . Je n' ai pas d' amies à qui je
montrer,179,FRAPIÉ Léon,La Maternelle,1900-1909,1904,69,"directrice , autant dire ma classe : les cartes",murales,,montrent,,des,"animaux ; les tables et les bancs ont la hauteur du """
montrer,180,FRAPIÉ Léon,La Maternelle,1900-1909,1904,101,. Voici Kliner penché comme un pantin disloqué ;,il,,montre,",",à,"la gorge , une profonde cicatrice ; sa voix difficile"
montrer,181,FRAPIÉ Léon,La Maternelle,1900-1909,1904,132,était dans l' arbre auprès d' un nid où les,petits,,montraient,,leur,bec et c' était le père et la mère qui criaient
montrer,182,FRAPIÉ Léon,La Maternelle,1900-1909,1904,142,. Des oreilles décollées deviennent si,drôles,",",montrées,,par,un gamin qui glapit : - Madame ! i' n' a pas lavé ses
montrer,183,FRAPIÉ Léon,La Maternelle,1900-1909,1904,157,sa force et Gillon sa bêtise ; quelques petites,filles,,montrent,,déjà,", sous leur natte , une pureté de marbre : Julia"
montrer,184,FRAPIÉ Léon,La Maternelle,1900-1909,1904,178,"dimension d' un grain de blé , et des bouts de fil ;",nous,,montrons,,à,"faire des bagues , des chaînes de montre , des"
montrer,185,FRAPIÉ Léon,La Maternelle,1900-1909,1904,180,", par respect humain , pour ne pas choquer le monde . On",ne,,montre,,pas,"son derrière dans la rue , ni dans l' école , n' est"
montrer,186,FRAPIÉ Léon,La Maternelle,1900-1909,1904,180,"la rue , ni dans l' école , n' est -ce pas ? Eh bien , on",ne,,montre,,pas,"non plus sa débine . Sur la question du pain , les"
montrer,187,FRAPIÉ Léon,La Maternelle,1900-1909,1904,263,"disent : "" Cognez , je vous y autorise , "" et souvent",ils,,montrent,,la,"manière de s' en servir : "" Pan ! du pied - pan ! du poing"
montrer,188,FRAPIÉ Léon,La Maternelle,1900-1909,1904,297,il n' y avait pas de pain dans leurs paniers fermés,...,,Montrez,,-moi,", un peu ... J' ai dû encore reprendre ma course . Je"
montrer,189,FRANCE Anatole,"Crainquebille, Putois, Riquet",1900-1909,1904,72,"de franchir en un moment de longues distances , et qui",se,,montre,,tout,"à coup à l' endroit où on l' attendait le moins ,"
montrer,190,ROLLAND Romain,Jean- Christophe : Le Matin,1900-1909,1904,117,"la victoire , ont pour la force et le succès un culte",qui,,montre,,qu',ils ne sont pas habitués à les voir de leur côté .
montrer,191,ROLLAND Romain,Jean- Christophe : Le Matin,1900-1909,1904,124,l' enfant . Christophe était hors d' état de parler ;,il,,montra,,la,"maison ; l' homme y entra , et Christophe le suivit . D'"
montrer,192,ROLLAND Romain,Jean- Christophe : Le Matin,1900-1909,1904,198,"son impolitesse ; mais elle en fut piquée , et elle",le,,montra,,bien,. Quand Christophe se força enfin à articuler
montrer,193,ROLLAND Romain,Jean- Christophe : Le Matin,1900-1909,1904,215,"argent , tout ce que voudrait Minna . Madame De Kerich",se,,montrait,,sceptique,; elle était amusée de cette confiance en
montrer,194,ROLLAND Romain,Jean-Christophe : L'Aube,1900-1909,1904,8,", - pour lui donner sa main . à peine marié , il",se,,montra,,atterré,de ce qu' il avait fait . Il ne le cacha point à la
montrer,195,ROLLAND Romain,Jean-Christophe : L'Aube,1900-1909,1904,78,tempes étaient dégarnies ; une calvitie précoce,se,,montrait,,au,"sommet du crâne , parmi les cheveux blonds qui"
montrer,196,ROLLAND Romain,Jean-Christophe : L'Aube,1900-1909,1904,88,"partout , de crainte des courants d' air ,",il,,montrait,,un,"petit crâne tout nu , rose , et de forme conique qui"
montrer,197,ROLLAND Romain,Jean-Christophe : L'Aube,1900-1909,1904,88,", et la petite tête chauve , poliment découverte ,",se,,montrait,,avec,"ses bons yeux et son sourire timide . Il disait : """
montrer,198,ROLLAND Romain,Jean-Christophe : L'Aube,1900-1909,1904,89,"homme des effusions de reconnaissance , dont il ne",lui,,montrait,,rien,", une fois le jour venu , parce qu' alors il ne"
montrer,199,ROLLAND Romain,Jean-Christophe : L'Aube,1900-1909,1904,97,"pressentir les intentions du prince , qui s'",était,,montré,,gracieusement,disposé à accepter l' hommage .
montrer,200,ROLLAND Romain,Jean-Christophe : L'Aube,1900-1909,1904,102,"seul d' abord . On le mena à l' entrée de la scène , on",lui,,montra,,le,"piano sur le devant de l' estrade , on lui expliqua une"
montrer,201,COLETTE ,Sept dialogues de bêtes,1900-1909,1905,61,"plaisir où il le trouve . Kiki - La - Doucette ,",bâillant,,montre,,ses,"dents en aiguilles , le velours rose et sec de son"
montrer,202,COLETTE ,Sept dialogues de bêtes,1900-1909,1905,146,", naturellement ? Moi , je ne sors guère qu' en",voiture,.,Montrez,,le,dessous de vos pattes ? Quelle horreur ! On dirait la
montrer,203,ROLLAND Romain,Jean-Christophe : L'Adolescent,1900-1909,1905,229,"si malheureuse ! Ils m' ont tous quittée , tous ...",elle,,montrait,,les,"objets qui l' entouraient , et l'on ne savait si elle"
montrer,204,ROLLAND Romain,Jean-Christophe : L'Adolescent,1900-1909,1905,250,"qui , lui -même , était loin d' être beau ,",se,,montrait,,fort,exigeant pour la beauté des autres . Il avait la
montrer,205,ROLLAND Romain,Jean-Christophe : L'Adolescent,1900-1909,1905,256,. Elle s' était fait très mal : mais elle n',en,,montra,,rien,", elle y songeait à peine , elle songeait à ce qu'"
montrer,206,ROLLAND Romain,Jean-Christophe : L'Adolescent,1900-1909,1905,259,"qui se passait dans le coeur de la fillette , et elle n'",en,,montrait,,rien,"; mais elle s' en réjouissait : car , seule de la"
montrer,207,ROLLAND Romain,Jean-Christophe : L'Adolescent,1900-1909,1905,271,; mais c' était probablement pour cela qu' elle ne,se,,montrait,,plus,; et le jardin n' en allait pas mieux . Madame
montrer,208,ROLLAND Romain,Jean-Christophe : L'Adolescent,1900-1909,1905,278,"rentrer la petite , pour rentrer avec elle ; et elle ne",se,,montra,,plus,". Christophe craignit qu' elle ne fît de même , les"
montrer,209,ROLLAND Romain,Jean-Christophe : L'Adolescent,1900-1909,1905,290,elle s' attirait ainsi de cruelles réponses qui,lui,,montraient,,combien,Christophe était épris . Blessé dans son
montrer,210,ROLLAND Romain,Jean-Christophe : L'Adolescent,1900-1909,1905,296,fantasques s' agitaient sur le mur . Le,meunier,,montrait,,à,la fillette de Sabine comment on fait des ombres avec
montrer,211,ROLLAND Romain,Jean-Christophe : L'Adolescent,1900-1909,1905,304,! ... il repoussa la table . Il bégaya : - ici ?,Elle,,montra,,la,"maison , de l' autre côté de la cour . Il cria : - Sabine"
montrer,212,ROLLAND Romain,Jean-Christophe : L'Adolescent,1900-1909,1905,353,"une sorte de pudeur . Ernst , qui savait tout , ne lui",en,,montrait,,rien,". Un jour , Ernst , tout à fait guéri , profita d'"
montrer,213,ROLLAND Romain,Jean-Christophe : L'Adolescent,1900-1909,1905,354,", ne fit aucune question ; mais une poignée de main",émue,,montra,,qu',il sentait comme Christophe . Ils échangèrent
montrer,214,ROLLAND Romain,Jean-Christophe : L'Adolescent,1900-1909,1905,370,pas . Chacun croit . Prie . - prier quoi ? Gottfried,lui,,montra,,le,"soleil , qui paraissait dans l' horizon rouge et"
montrer,215,THARAUD Jérôme,"Dingley, l'illustre écrivain",1900-1909,1906,13,"qui étaient sa maison du berger , les misses",se,,montraient,,du,"doigt ce petit homme aux traits anguleux et secs , la"
montrer,216,THARAUD Jérôme,"Dingley, l'illustre écrivain",1900-1909,1906,39,. - le connaissez -vous ? - certainement . - vous me,le,,montrerez,? -,plus,tard . Il riait encore de l' apologue imaginé
montrer,217,THARAUD Jérôme,"Dingley, l'illustre écrivain",1900-1909,1906,47,ingéniait à inventer des récits où son héros,se,,montrerait,,supérieur,à sa fortune : il ne trouvait rien . Pour
montrer,218,THARAUD Jérôme,"Dingley, l'illustre écrivain",1900-1909,1906,53,"un faubourg , la sublimité d' un tel spectacle .",Il,,montrerait,,les,mers tendues comme un métier de tisserand où les
montrer,219,THARAUD Jérôme,"Dingley, l'illustre écrivain",1900-1909,1906,118,"prévu , mais où elle ne pensait guère tenir un",rôle,",",montra,,mieux,encore à Mrs. Dingley que la douleur n' avait rien
montrer,220,THARAUD Jérôme,"Dingley, l'illustre écrivain",1900-1909,1906,119,fut la conduite de M. Lucas Du Toît envers,vous,",",montreraient,,-ils,plus d' indulgence . Elle fut épouvantée par
montrer,221,MOSELLY Émile,Terres lorraines,1900-1909,1907,48,"enduits de goudron , d' autres à peine en",train,,montraient,,leur,"quille longue , le squelette de leur membrure . Le"
montrer,222,MOSELLY Émile,Terres lorraines,1900-1909,1907,75,au dehors ; pour dissimuler sa gêne . Les vieux se,la,,montraient,,du,"coin de l' oeil , et continuant la conversation , ils"
montrer,223,MOSELLY Émile,Terres lorraines,1900-1909,1907,94,"simarre rouge constellée d' étoiles , le vieux",leur,,montrait,,d',"un doigt fatidique les diables de verre bleu qui ,"
montrer,224,MOSELLY Émile,Terres lorraines,1900-1909,1907,97,"serrée ondulait , parcourue du même mouvement",qui,,montrait,,les,"ventres blancs et le bout des nageoires , et les eaux"
montrer,225,MOSELLY Émile,Terres lorraines,1900-1909,1907,108,"noircis de braises , entourés de hautes",herbes,",",montraient,,qu',"on y avait construit des meules , les années"
montrer,226,MOSELLY Émile,Terres lorraines,1900-1909,1907,115,"dans la terre molle . Alors il appelait Marthe , et il",lui,,montrait,,avec,un sourire de triomphe des riens invisibles pour
montrer,227,MOSELLY Émile,Terres lorraines,1900-1909,1907,119,"sa jupe , et de temps à autre , avec un geste futé ,",elle,,montrait,,sa,petite mine curieuse . Marthe s' était tue . La
montrer,228,MOSELLY Émile,Terres lorraines,1900-1909,1907,127,"des vieux , qui se poussaient du coude , et se",la,,montraient,",",en,"hochant la tête . Ils oubliaient de manger , eux"
montrer,229,MOSELLY Émile,Terres lorraines,1900-1909,1907,212,"de sapin , à peine équarries par la hache du",ségard,",",montrait,,le,"squelette de sa membrure enduite de goudron ,"
montrer,230,MOSELLY Émile,Terres lorraines,1900-1909,1907,222,"pareilles : des bohémiennes , des coureuses . Il",lui,,montrerait,,qu',une femme ne lui faisait pas peur . Appuyée contre
montrer,231,MOSELLY Émile,Terres lorraines,1900-1909,1907,226,"planche par un sculpteur primitif , tournait un",peu,",",montrait,,les,dorures de son diadème et les constellations de sa
montrer,232,MOSELLY Émile,Terres lorraines,1900-1909,1907,231,"eau savonneuse , rasant de son ventre le gravier",plat,",",montrait,,hors,de la nappe sa nageoire d' un rouge vif . Pierre s'
montrer,233,MOSELLY Émile,Terres lorraines,1900-1909,1907,233,", des mouvements instinctifs de passion , qui",la,,montraient,,prête,"à s' abandonner , conquise à l' avance par ce"
montrer,234,MOSELLY Émile,Terres lorraines,1900-1909,1907,255,sous la caresse fécondante de l' astre . Et tout ce,qui,,montre,,sa,"vieillesse , tout ce qui est si lamentable par les"
montrer,235,MOSELLY Émile,Terres lorraines,1900-1909,1907,267,"soudaine , effrayante comme une hallucination ,",lui,,montra,,Pierre,"tout enfant , alors qu' il courait dans le jardin ,"
montrer,236,BAZIN René,Le Blé qui lève,1900-1909,1907,43,", tantôt bien , tantôt mal , à l' instituteur qui",se,,montrait,,exigeant,", pour cette leçon comme pour les autres , et"
